date,retail and recreation,grocery and pharmacy,parks,transit,workplaces,residential,sub region
1/31/2021,-6.129032258,5.935483871,31.80645161,9.548387097,-4.870967742,11.83870968,Darbhanga
4/30/2021,0.494382022,17.05617978,35.05617978,21.12359551,-8.898876404,9.797752809,Darbhanga
7/31/2021,-4.173913043,15.32608696,50.36956522,14.76086957,-11.92391304,12.30434783,Darbhanga
10/31/2021,13,32.91304348,56.10869565,31.34782609,-3.413043478,10.19565217,Darbhanga
1/31/2022,21.44262295,44.16393443,82.01639344,44.62295082,2.213114754,9.081967213,Darbhanga
1/31/2021,-11.80645161,15.51612903,5.612903226,-9.161290323,-7.451612903,13.74193548,Gaya
4/30/2021,-8.95505618,22.57303371,10.26966292,-1.202247191,-10.33707865,13.2247191,Gaya
7/31/2021,-15.54347826,21.06521739,4.065217391,-4.923913043,-15.92391304,15.2173913,Gaya
10/31/2021,4.195652174,48.43478261,23.13043478,15.22826087,-1.597826087,12.18478261,Gaya
1/31/2022,13.24590164,72.01639344,40.68852459,31.96721311,3.803278689,10.85245902,Gaya
1/31/2021,-7.451612903,47.29032258,-3.806451613,-2.483870968,-1.387096774,10.51612903,Gopalganj
4/30/2021,-2.561797753,61.25842697,-10.65168539,12.17977528,-4.213483146,8.831460674,Gopalganj
7/31/2021,-0.445652174,69.80434783,7.706521739,14.41304348,-2.510869565,9.782608696,Gopalganj
10/31/2021,8.489130435,77.63043478,9.684782609,23.2826087,7.5,7.826086957,Gopalganj
1/31/2022,18.60655738,89.86885246,32.96721311,40.39344262,12.7704918,6.098360656,Gopalganj
1/31/2021,1.290322581,17.16129032,-6.516129032,7.419354839,-0.967741935,14.12903226,Jamui
4/30/2021,6.303370787,31.87640449,-6.247191011,26.13483146,-1.595505618,13.03370787,Jamui
7/31/2021,5.902173913,32.05434783,14.86956522,29.14130435,-1.793478261,13.13043478,Jamui
10/31/2021,18.93478261,43.19565217,25.63043478,45.33695652,7.141304348,11.63043478,Jamui
1/31/2022,31.93442623,69.19672131,24.03278689,66.73770492,15.39344262,10.21311475,Jamui
1/31/2021,0.548387097,-18.87096774,2.379310345,12.06451613,-0.967741935,13.74193548,Jehanabad
4/30/2021,3.078651685,-13.7752809,20.62195122,19.19101124,-7.202247191,12.59550562,Jehanabad
7/31/2021,-3.815217391,-24.02173913,60.37647059,9.434782609,-9.152173913,15.47826087,Jehanabad
10/31/2021,16.36956522,-6.282608696,104.2205882,28.02173913,5.043478261,13.09782609,Jehanabad
1/31/2022,19.6557377,7.163934426,46.57894737,43.6557377,13.29508197,11.68852459,Jehanabad
1/31/2021,4.290322581,63.32258065,56.29032258,22.09677419,4.419354839,16.06451613,Kaimur
4/30/2021,19.23595506,93.84269663,29.51685393,35.95505618,4.651685393,14.66292135,Kaimur
7/31/2021,12.2173913,74.83695652,50.5326087,34.55434783,5.380434783,16.45652174,Kaimur
10/31/2021,26.02173913,93.82608696,45.65217391,50.63043478,14.97826087,14.20652174,Kaimur
1/31/2022,32.36065574,110.9508197,68.50819672,61.91803279,22.08196721,12.73770492,Kaimur
1/31/2021,-15.41935484,32.48387097,22.61290323,-19.38709677,-7.806451613,14.29032258,Katihar
4/30/2021,-12.60674157,49.50561798,19.30337079,-6.011235955,-9.865168539,12.46067416,Katihar
7/31/2021,-14.92391304,41.59782609,38.40217391,-8.804347826,-10.55434783,14.48913043,Katihar
10/31/2021,-1.141304348,54.64130435,41.34782609,6.956521739,-1.217391304,11.68478261,Katihar
1/31/2022,10.81967213,66.04918033,58.01639344,18.86885246,5.081967213,9.62295082,Katihar
1/31/2021,-7.064516129,74.92307692,-29.41935484,-9.548387097,-2.290322581,10,Khagaria
4/30/2021,1.516853933,73.25,-26.30337079,7.449438202,-5.404494382,7.426966292,Khagaria
7/31/2021,0.391304348,78.57142857,-23.91304348,-0.413043478,-3.423913043,9.815217391,Khagaria
10/31/2021,3.065217391,84.4,-20.47826087,14.86956522,5.02173913,7.673913043,Khagaria
1/31/2022,14.01639344,88.5,5.915254237,29.1147541,11.81967213,6.803278689,Khagaria
1/31/2021,-22.80645161,-9.451612903,19.87096774,-17.58064516,-11.5483871,13.96774194,Kishanganj
4/30/2021,-18.8988764,0.808988764,7.921348315,-8.471910112,-13.26966292,12.8988764,Kishanganj
7/31/2021,-24.16304348,1.641304348,19.93478261,-18.30434783,-14.94565217,15.72826087,Kishanganj
10/31/2021,-11.82608696,11.32608696,20.79347826,-0.065217391,-6.956521739,12.47826087,Kishanganj
1/31/2022,-4.081967213,33.70491803,28.7704918,1.885245902,-3.442622951,10.6557377,Kishanganj
1/31/2021,-4.451612903,-11.09677419,-26.16129032,-26.80645161,1.064516129,10.90322581,Lakhisarai
4/30/2021,-0.898876404,-7.602272727,-27.16853933,-13.52808989,-3.213483146,8.573033708,Lakhisarai
7/31/2021,-3.108695652,-3.186813187,-7.97826087,-15.26086957,-5.413043478,10.92391304,Lakhisarai
10/31/2021,10.48913043,7.976470588,28.92391304,-3.076086957,3.010869565,9.630434783,Lakhisarai
1/31/2022,24.72131148,18.56,44.01639344,10.49180328,9.147540984,7.950819672,Lakhisarai
1/31/2021,-12.32258065,33.61290323,31.22580645,3.516129032,-6.612903226,12.93548387,Madhepura
4/30/2021,-9.91011236,41.80898876,18.01123596,12.25842697,-13.08988764,11.65168539,Madhepura
7/31/2021,-12.39130435,42.79347826,30.48913043,1.076086957,-13.36956522,14.4673913,Madhepura
10/31/2021,3.510869565,65.63043478,34.26086957,14.65217391,-4.880434783,11.33695652,Madhepura
1/31/2022,8.606557377,83.47540984,45.6557377,22.26229508,1.475409836,9.68852459,Madhepura
1/31/2021,-9.387096774,36.09677419,28.32258065,5.516129032,2.290322581,10.25806452,Madhubani
4/30/2021,-2.325842697,53.29213483,32.97752809,19.74157303,-3.393258427,8.157303371,Madhubani
7/31/2021,-1.108695652,45.89130435,51.60869565,14.84782609,-0.934782609,10.38043478,Madhubani
10/31/2021,6.163043478,53.35869565,51.68478261,23.79347826,1.739130435,8.47826087,Madhubani
1/31/2022,14,63.47540984,77.86885246,40.16393443,6.836065574,7.360655738,Madhubani
1/31/2021,-2.161290323,-0.161290323,-1.903225806,-5.806451613,-4.419354839,9.870967742,Munger
4/30/2021,2.382022472,5.606741573,25.97752809,7.539325843,-11.13483146,8.033707865,Munger
7/31/2021,-1.402173913,12.29347826,27.36956522,4.369565217,-14.98913043,10.23913043,Munger
10/31/2021,17.23913043,40.88043478,58.13043478,20.69565217,-5.663043478,7.282608696,Munger
1/31/2022,30.80327869,44.72131148,84.70491803,39.73770492,0.540983607,6.295081967,Munger
1/31/2021,-11.32258065,17.61290323,36.64516129,-5.258064516,-6.451612903,12.83870968,Muzaffarpur
4/30/2021,-7.269662921,23.96629213,23.33707865,3.08988764,-9.359550562,12.07865169,Muzaffarpur
7/31/2021,-13.42391304,19.98913043,33.40217391,-5.880434783,-14.10869565,14.33695652,Muzaffarpur
10/31/2021,2.858695652,39.36956522,24.82608696,6.826086957,-2.391304348,11.02173913,Muzaffarpur
1/31/2022,12.8852459,49.98360656,46.04918033,26.1147541,3.836065574,8.704918033,Muzaffarpur
1/31/2021,-14.51612903,38.64516129,-8.774193548,6.741935484,-5.548387097,13.80645161,Nalanda
4/30/2021,-8.528089888,45.16853933,-14.94382022,9.078651685,-8.202247191,12.48314607,Nalanda
7/31/2021,-13.06521739,32.81521739,-21.75,3.880434783,-12.18478261,13.93478261,Nalanda
10/31/2021,6.52173913,52.01086957,2.195652174,20.64130435,1.217391304,11.30434783,Nalanda
1/31/2022,16.36065574,52.95081967,33.73770492,39,5.68852459,9.885245902,Nalanda
1/31/2021,-15.5483871,29.96774194,49,2.35483871,-8.774193548,13.83870968,Nawada
4/30/2021,-8.337078652,54.49438202,34.95505618,15.40449438,-10.82022472,11.97752809,Nawada
7/31/2021,-14.70652174,54.91304348,58,16.2173913,-13.31521739,13.80434783,Nawada
10/31/2021,2.967391304,78.60869565,55.63043478,32.90217391,-3.282608696,11.77173913,Nawada
1/31/2022,8.37704918,81.06557377,70.50819672,45.26229508,1.344262295,10.29508197,Nawada
1/31/2021,-6.516129032,57.25806452,-17.03225806,-8.548387097,-1.35483871,15.06451613,Pashchim Champaran
4/30/2021,-3.191011236,67.35955056,-11.04494382,1.898876404,-4.359550562,13.71910112,Pashchim Champaran
7/31/2021,-4.902173913,65.66304348,-8.413043478,-0.445652174,-8.380434783,16.84782609,Pashchim Champaran
10/31/2021,13.95652174,85.58695652,-10.61956522,15.40217391,4.054347826,13.90217391,Pashchim Champaran
1/31/2022,25.59016393,125.5409836,0.114754098,31.93442623,9.819672131,11.68852459,Pashchim Champaran
1/31/2021,-21.4516129,24.51612903,-22.4516129,-11.35483871,-15.51612903,11.12903226,Patna
4/30/2021,-21.33707865,34.71910112,-21.70786517,-6.426966292,-16.25842697,10.92134831,Patna
7/31/2021,-31.4673913,20.97826087,-33.95652174,-17.76086957,-25.39130435,13.32608696,Patna
10/31/2021,-7.358695652,51.30434783,-16.58695652,3.239130435,-8.565217391,9.456521739,Patna
1/31/2022,0.032786885,59.39344262,-11.44262295,20.09836066,-2.737704918,7.983606557,Patna
1/31/2021,-4.129032258,28.61290323,0.806451613,-9.806451613,-5.193548387,13.19354839,Purnia
4/30/2021,-2.303370787,41.17977528,2.112359551,-4.02247191,-4.988764045,11.26966292,Purnia
7/31/2021,-5.630434783,41.4673913,15.47826087,-4.206521739,-4.945652174,13.81521739,Purnia
10/31/2021,10.7173913,51.56521739,26.68478261,9.260869565,7.22826087,10.81521739,Purnia
1/31/2022,19.16393443,63.55737705,34.72131148,15.04918033,13.7704918,9.475409836,Purnia
1/31/2021,-13.19354839,23.29032258,31.32258065,-1.838709677,-2.741935484,14.48387097,Purvi Champaran
4/30/2021,-11.02247191,32.64044944,18.88764045,5.651685393,-7.112359551,12.29213483,Purvi Champaran
7/31/2021,-12.7826087,37.32608696,26.63043478,0.565217391,-9.597826087,14.36956522,Purvi Champaran
10/31/2021,-0.47826087,50.23913043,12.7826087,17.70652174,0.641304348,11.92391304,Purvi Champaran
1/31/2022,9.836065574,68.45901639,30.39344262,31.63934426,6.147540984,10.04918033,Purvi Champaran
1/31/2021,-9,27.5483871,17.58064516,-4.258064516,-7.387096774,13.80645161,Rohtas
4/30/2021,-2.314606742,30.24719101,23.53932584,6.707865169,-9.359550562,12.26966292,Rohtas
7/31/2021,-6.347826087,15.65217391,40.82608696,-1.532608696,-12.57608696,14.86956522,Rohtas
10/31/2021,8.641304348,27.29347826,16.57608696,14.60869565,-2.391304348,12.65217391,Rohtas
1/31/2022,17.73770492,37.60655738,-0.704918033,33.03278689,3.590163934,11.04918033,Rohtas
1/31/2021,-11.70967742,20.90322581,35.48387097,4.677419355,-3.419354839,12.32258065,Saharsa
4/30/2021,-7.988764045,30.25842697,27.38202247,17.83146067,-7.93258427,10.16853933,Saharsa
7/31/2021,-10.83695652,22.89130435,26.33695652,13.59782609,-9,13.11956522,Saharsa
10/31/2021,3.804347826,34.30434783,37.16304348,32.26086957,0.065217391,10.2826087,Saharsa
1/31/2022,12.50819672,39.27868852,54.29508197,52.98360656,7.93442623,8.868852459,Saharsa
1/31/2021,-3.451612903,20.67741935,8.548387097,1.129032258,-2.064516129,10.22580645,Samastipur
4/30/2021,2.202247191,35.13483146,11.53932584,14.70786517,-6.943820225,8.359550562,Samastipur
7/31/2021,2.086956522,30.07608696,25.29347826,10.67391304,-8.347826087,9.967391304,Samastipur
10/31/2021,14.82608696,36.61956522,29.67391304,26.2826087,-0.097826087,7.608695652,Samastipur
1/31/2022,25.52459016,46.45901639,76.55737705,43.44262295,6.62295082,6.245901639,Samastipur
1/31/2021,-10.64516129,34.25806452,11.35483871,-7.258064516,-5.870967742,11.25806452,Saran
4/30/2021,-7.08988764,44.13483146,12.31460674,3.393258427,-10.76404494,9.943820225,Saran
7/31/2021,-6.869565217,41.13043478,31.5326087,2.119565217,-12.54347826,11.29347826,Saran
10/31/2021,2.989130435,47.81521739,33.43478261,15.73913043,-4.380434783,9.195652174,Saran
1/31/2022,21.75409836,68.16393443,65.54098361,35.67213115,0.885245902,7.37704918,Saran
1/31/2021,-28.70967742,54.41935484,9.064516129,7.419354839,8.677419355,13.74193548,Sheikhpura
4/30/2021,-30.42696629,76.53932584,-10.21348315,32.34831461,3.415730337,12.20224719,Sheikhpura
7/31/2021,-29.69565217,75.32608696,18.4673913,44.84782609,3.260869565,13.63043478,Sheikhpura
10/31/2021,-18.89130435,101.7826087,11.06521739,55.02173913,12.77173913,11.88043478,Sheikhpura
1/31/2022,-13.45901639,118.7540984,11,74.55737705,15.86885246,10.16393443,Sheikhpura
1/31/2021,-20.09090909,28.74193548,,22.67741935,-3.935483871,10.29032258,Sheohar
4/30/2021,-18.90909091,37.80232558,,32.3258427,-11.31460674,7.471910112,Sheohar
7/31/2021,-18.375,47.56179775,,25.82608696,-12.56521739,9.336956522,Sheohar
10/31/2021,-18.28571429,60.54022989,,27.82608696,-8.413043478,8.75,Sheohar
1/31/2022,-16.5,81.2,,55.68852459,-3.081967213,6.393442623,Sheohar
1/31/2021,-11.96774194,10.61290323,33.25806452,-6.419354839,-2.774193548,11.35483871,Siwan
4/30/2021,-5.415730337,25.12359551,26.41573034,5.269662921,-6.269662921,9.573033708,Siwan
7/31/2021,-5.065217391,24.51086957,62.61956522,1.27173913,-9.77173913,10.45652174,Siwan
10/31/2021,4.413043478,33.16304348,57.86956522,11.41304348,-0.054347826,8.793478261,Siwan
1/31/2022,18.98360656,52.03278689,87.81967213,32.21311475,5.245901639,7.081967213,Siwan
1/31/2021,-2.838709677,36.64516129,34.80645161,-4.903225806,-8.161290323,13.25806452,Supaul
4/30/2021,4.157303371,48.76404494,21.37078652,7.224719101,-14.95505618,10.52808989,Supaul
7/31/2021,-0.173913043,36.51086957,35.35869565,-0.869565217,-20.77173913,13.48913043,Supaul
10/31/2021,14.88043478,59.33695652,34.31521739,12.01086957,-12.97826087,10.54347826,Supaul
1/31/2022,26.73770492,82.06557377,50.04918033,27,-7.31147541,9.508196721,Supaul
1/31/2021,-9.870967742,19.16129032,23.80645161,-4,-2.483870968,10.19354839,Vaishali
4/30/2021,-4.674157303,34.78651685,22.30337079,6.101123596,-6.146067416,8.719101124,Vaishali
7/31/2021,-8.467391304,31.41304348,37.16304348,1.739130435,-7.510869565,10.35869565,Vaishali
10/31/2021,4.326086957,41.89130435,34.77173913,19.89130435,0.619565217,7.836956522,Vaishali
1/31/2022,20.96721311,49.29508197,59.52459016,43.45901639,7.868852459,6.508196721,Vaishali
1/31/2021,-2.741935484,4.451612903,40.90322581,7.935483871,-6.709677419,13.12903226,Balod
4/30/2021,-13.62921348,-8.202247191,22.64044944,-0.662921348,-19.06741573,15.96629213,Balod
7/31/2021,-7.652173913,-1.173913043,43.65217391,1.065217391,-13.23913043,15.45652174,Balod
10/31/2021,11.83695652,13.55434783,54.72826087,22.89130435,0.869565217,10.10869565,Balod
1/31/2022,15.09836066,11.50819672,60.44262295,26.08196721,7.344262295,9.049180328,Balod
1/31/2021,-10.61290323,25.64516129,-0.032258065,-18.35483871,-13.4516129,11.64516129,Baloda Bazar
4/30/2021,-21.30337079,16.64772727,-15.19101124,-21.71910112,-22.68539326,15.5505618,Baloda Bazar
7/31/2021,-18.93478261,30.90217391,-2.706521739,-18.0326087,-17.33695652,14.05434783,Baloda Bazar
10/31/2021,-8.75,42.13043478,11.56521739,-1.163043478,-5.576086957,9.717391304,Baloda Bazar
1/31/2022,-1.803278689,44.81967213,21.59016393,2.836065574,-0.016393443,9.573770492,Baloda Bazar
1/31/2021,-20.80645161,13.37037037,3.064516129,1.612903226,-21.5483871,11.61290323,Balrampur
4/30/2021,-28.34831461,25.07462687,-20.12359551,-7.426966292,-31.56179775,12.23595506,Balrampur
7/31/2021,-27.84782609,13.65217391,-11.31521739,-7.239130435,-31.79347826,12.56521739,Balrampur
10/31/2021,-14.15217391,30.80681818,-5.673913043,20.79347826,-17.08695652,7.695652174,Balrampur
1/31/2022,-9.967213115,34.81666667,1.442622951,26.06557377,-11.72131148,8.196721311,Balrampur
1/31/2021,-13.64516129,-7.935483871,-30.64516129,37.38709677,-20.64516129,13.22580645,Bastar
4/30/2021,-23.1011236,-14.75280899,-44.35955056,27.69662921,-29.17977528,18.05617978,Bastar
7/31/2021,-18.72826087,-9.923913043,-44.4673913,22.64130435,-27.9673913,17.58695652,Bastar
10/31/2021,-0.72826087,12.76086957,-27.86956522,58.34782609,-16.27173913,12.70652174,Bastar
1/31/2022,6.475409836,17.49180328,-23.98360656,73.29508197,-11.09836066,12.1147541,Bastar
1/31/2021,-9.096774194,14.29032258,1.64516129,-41,-15.87096774,11.19354839,Bemetara
4/30/2021,-20.59550562,1.295454545,-14.6741573,-50,-28.92134831,14.39325843,Bemetara
7/31/2021,-13.33695652,6.760869565,-10.19565217,-36,-26.32608696,11.33695652,Bemetara
10/31/2021,0.586956522,23.36956522,7.054347826,,-18.14130435,7.989130435,Bemetara
1/31/2022,11.57377049,38.32786885,17.86885246,-41,-10.54098361,7.803278689,Bemetara
1/31/2021,,,-17.32258065,,-18.87096774,-5.333333333,Bijapur
4/30/2021,,,-27.5505618,-50.33333333,-24.74157303,-5.266666667,Bijapur
7/31/2021,,,-15.68478261,-43,-24,-6.2,Bijapur
10/31/2021,,,-8.010869565,-59,-11.39130435,-5.609756098,Bijapur
1/31/2022,,,-13.36065574,,-5.213114754,-4.472222222,Bijapur
1/31/2021,-17.25806452,24.09677419,-12.83870968,-18,-11.38709677,12.93548387,Bilaspur
4/30/2021,-28.24719101,15.13483146,-22.91011236,-21.58426966,-19.6741573,17.48314607,Bilaspur
7/31/2021,-24.98913043,19.81521739,-23.07608696,-19.65217391,-15.40217391,16.40217391,Bilaspur
10/31/2021,-5.358695652,49.2173913,-1.739130435,2.304347826,2.793478261,11.45652174,Bilaspur
1/31/2022,1.524590164,55.57377049,3.213114754,11.13114754,10.8852459,10.63934426,Bilaspur
1/31/2021,-21.64516129,,40.7037037,-23.4516129,-20.80645161,4.387096774,Dantewada
4/30/2021,-27.02247191,,32.83333333,-29.2247191,-26.64044944,6.651685393,Dantewada
7/31/2021,-25.7826087,,43,-30.5,-21.59782609,7.489130435,Dantewada
10/31/2021,-3.760869565,,71.61111111,-13.25,-11.08695652,2.282608696,Dantewada
1/31/2022,3.540983607,,72.09090909,-7.229508197,-4.852459016,1.803278689,Dantewada
1/31/2021,-1.709677419,2.806451613,-5,16.35483871,-18.03225806,10.87096774,Dhamtari
4/30/2021,-10.96629213,-5.662921348,-14.01123596,4.775280899,-26.83146067,14.7752809,Dhamtari
7/31/2021,-6.956521739,3.206521739,-7.434782609,4.782608696,-22.7826087,14.04347826,Dhamtari
10/31/2021,8.695652174,18.09782609,7.858695652,28.27173913,-10.82608696,10.02173913,Dhamtari
1/31/2022,13.16393443,18.96721311,18.21311475,38.1147541,-4.245901639,9.262295082,Dhamtari
1/31/2021,-16.83870968,17.22580645,1.096774194,-30.74193548,-14.58064516,11.74193548,Durg
4/30/2021,-28.73033708,9.685393258,-12.59550562,-36.34831461,-23.21348315,16.04494382,Durg
7/31/2021,-26.18478261,12.14130435,-10.94565217,-36.5,-21.30434783,14.92391304,Durg
10/31/2021,-7.945652174,34.31521739,7.043478261,-21.11956522,-6.989130435,10.23913043,Durg
1/31/2022,0.032786885,41.37704918,18.70491803,-12.29508197,-1.950819672,9.344262295,Durg
1/31/2021,-70,14,,,-24.51612903,10.86956522,Gariaband
4/30/2021,-76,8.142857143,,,-35.46067416,9.357142857,Gariaband
7/31/2021,-50,10.4,,,-32.52173913,10.29268293,Gariaband
10/31/2021,-67,8.7,,,-20.48913043,9.088235294,Gariaband
1/31/2022,-13,9.5,,,-16.40983607,7.708333333,Gariaband
1/31/2021,-20.77419355,38.58064516,29.06451613,-26.5483871,-11.4516129,11.87096774,Janjgir-Champa
4/30/2021,-28.25842697,27.3258427,12.34831461,-27.5505618,-24.74157303,14.95505618,Janjgir-Champa
7/31/2021,-25,31.69565217,25.45652174,-25.85869565,-24.01086957,14.2826087,Janjgir-Champa
10/31/2021,-8.597826087,56.65217391,40.14130435,-8.510869565,-10.93478261,9.413043478,Janjgir-Champa
1/31/2022,-1.540983607,60.24590164,53.54098361,-0.262295082,-3.540983607,8.344262295,Janjgir-Champa
1/31/2021,-20.90322581,38.23333333,-22,4.903225806,-5.612903226,10.90322581,Jashpur
4/30/2021,-29.94382022,32.0483871,-32.01123596,-5.91011236,-18.39325843,14.58426966,Jashpur
7/31/2021,-24.43478261,20.33766234,-27.64130435,-4.456521739,-14.7173913,13.42391304,Jashpur
10/31/2021,-10.80434783,41.74074074,-18.88043478,19.10869565,2.923913043,8.326086957,Jashpur
1/31/2022,-5.983606557,43.60526316,-7.557377049,22.36065574,8.918032787,8.704918033,Jashpur
1/31/2021,-17.64516129,8.827586207,2,-28.96774194,-11.16129032,6.322580645,Kanker
4/30/2021,-21.11235955,-26.62337662,0.764044944,-35.48314607,-20.6741573,8.865168539,Kanker
7/31/2021,-21.06521739,-26.66666667,14.07608696,-34.94565217,-17.7826087,8.72826087,Kanker
10/31/2021,-5.195652174,-8.847058824,32.42391304,-16.55434783,-3.358695652,3.72826087,Kanker
1/31/2022,-0.524590164,-8.116666667,35.14754098,-6.655737705,1.786885246,3.590163934,Kanker
1/31/2021,4.35483871,38.04347826,-34.09677419,-56.22580645,-13.96774194,12.67741935,Kawardha
4/30/2021,-8.595505618,25.02898551,-46.30337079,-51.82022472,-26.01123596,17.08988764,Kawardha
7/31/2021,-7.304347826,31.421875,-37.35869565,-52.10869565,-26.15217391,15.98913043,Kawardha
10/31/2021,8.652173913,47.31111111,-21.91304348,-39.06521739,-14.08695652,11.0326087,Kawardha
1/31/2022,14.63934426,50.84615385,-18.96721311,-27.62295082,-4.672131148,10.08196721,Kawardha
1/31/2021,-20.48387097,,-25.70967742,16.19354839,-20.70967742,10.12903226,Kondagaon
4/30/2021,-27.14606742,,-35.33707865,14.31460674,-27.2247191,12.28409091,Kondagaon
7/31/2021,-21.94565217,,-29.82608696,10.45652174,-25.32608696,13.15217391,Kondagaon
10/31/2021,-9.010869565,,-13.22826087,36.72826087,-15.5,9.054347826,Kondagaon
1/31/2022,-5.245901639,,-6.426229508,40.44262295,-7.295081967,8.770491803,Kondagaon
1/31/2021,-11.19354839,13.22580645,-10.77419355,-7.903225806,-7.161290323,12.96774194,Korba
4/30/2021,-21.13483146,1.617977528,-23.71910112,-16.65168539,-16.30337079,16.31460674,Korba
7/31/2021,-17.33695652,7.47826087,-18.16304348,-15.66304348,-13.84782609,15.58695652,Korba
10/31/2021,1.923913043,27.68478261,-1.315217391,2.010869565,0.391304348,10.67391304,Korba
